year,fips,prcp,avtemp
2006,46065,357.0731748,9.292760134
2006,16047,337.330796,9.912329248
2006,46077,474.8422883,8.26339732
2006,46011,591.4920896,7.615824061
2006,6023,2251.262388,12.53358691
2006,16063,345.0240943,8.43427163
2006,6049,418.8291879,8.371347794
2006,56045,296.6140254,8.625000751
2006,25005,1418.243768,11.2673116
2006,16067,311.3448079,8.584845423
2006,44007,1423.55589,10.7273288
2006,16083,379.6400319,8.86567965
2006,46085,350.5252302,10.08484788
2006,46075,335.2139154,10.12970052
2006,16077,482.5439674,7.787734688
2006,46017,380.3983123,9.525245679
2006,46073,443.7500003,9.592774105
2006,46111,505.8278417,9.543250474
2006,32031,306.8348083,9.04304576
2006,56035,390.3989369,2.344810005
2006,46097,533.2997961,8.899772108
2006,46079,547.297725,8.38217045
2006,46101,600.3380654,7.948231513
2006,27117,628.7948625,7.888666597
2006,56023,507.5049998,4.023642366
2006,16053,334.1556257,9.594846835
2006,46071,374.7480591,10.39153887
2006,6105,1685.40801,11.07492747
2006,46033,367.3163919,8.78344232
2006,32013,287.1197957,9.267068801
2006,16005,575.2972931,7.656530617
2006,16029,610.9018045,5.513788043
2006,46015,391.091323,9.762552703
2006,46003,479.6022746,9.707970323
2006,46095,415.505021,10.18305776
2006,6089,1448.555154,12.69777328
2006,46035,587.1575016,9.928705957
2006,46061,644.2682729,9.863092576
2006,46113,361.9064653,9.787513116
2006,46087,598.2359601,9.111679684
2006,46099,590.2261164,8.647889967
2006,27133,692.4601339,8.215594934
2006,16031,434.243995,8.25847172
2006,46123,453.7320288,10.21701912
2006,56027,276.3586302,8.953321715
2006,46047,338.7070538,9.766572855
2006,32007,373.6161991,7.311395693
2006,6035,466.0186712,8.238138719
2006,16071,502.523402,8.079726853
2006,46053,530.6069867,9.851539742
2006,46023,569.6294061,10.29212339
2006,46007,399.4427664,9.664064111
2006,46043,576.3790771,10.3543737
2006,16007,633.7058509,5.131699822
2006,46067,600.8266396,10.10474473
2006,46125,608.9150006,9.424626684
2006,46083,616.9216145,9.285077034
2006,19119,657.2506616,9.020095141
2006,46121,457.2559744,9.649936122
2006,16041,619.0351411,7.663663474
2006,19167,672.0868378,9.590794129
2006,49003,385.5729896,9.424023304
2006,31165,309.0761913,8.738284053
2006,31045,361.0086017,9.56502716
2006,46009,665.8545918,10.34111563
2006,6103,1006.13345,14.88278542
2006,46135,673.7277162,10.02994745
2006,31161,411.4479999,9.143134805
2006,31031,455.2297755,9.768640849
2006,6045,1609.856685,13.12816263
2006,46027,609.0749965,10.16596272
2006,46127,665.1040913,9.960877885
2006,32027,233.7025128,10.42341071
2006,31103,518.2286348,10.09584012
2006,31015,566.1745249,10.00813293
2006,56037,173.5698112,5.795452454
2006,49005,779.9805831,6.826208999
2006,6063,1133.165314,9.164843471
2006,56007,370.7179984,5.759330132
2006,31089,584.1498942,10.10202584
2006,49033,464.5526825,5.053321914
2006,31017,482.4483914,10.38449183
2006,19149,678.4163431,9.84612467
2006,31107,652.5499446,10.30512721
2006,56015,293.3538569,9.001653688
2006,31027,702.8643829,10.11442323
2006,56001,342.217404,5.221897401
2006,31051,682.354391,10.20550814
2006,32015,257.068039,9.097880274
2006,6007,1333.694393,15.39054557
2006,6021,697.8208603,15.63892276
2006,32011,278.9988196,8.215992159
2006,19193,688.1846653,10.17053641
2006,31043,694.565641,10.31504704
2006,56041,338.0542562,5.165931802
2006,6033,1176.539031,14.08747978
2006,49057,843.4648535,8.654354813
2006,31179,672.9858373,10.16050924
2006,49029,785.3424729,6.844819002
2006,31173,703.9243282,10.38302235
2006,49045,301.3177123,10.70346849
2006,31157,324.3207341,9.724580309
2006,6011,604.5573217,16.05213316
2006,6091,1464.024803,8.558258766
2006,19133,694.1754926,10.43361437
2006,49011,738.4386573,10.97507816
2006,49043,718.1339433,4.100617639
2006,32001,176.1349052,10.95232896
2006,6115,969.0206068,15.83698945
2006,31119,765.8186414,10.25617276
2006,31167,711.2352761,10.3168744
2006,31039,730.180436,10.31194874
2006,31021,713.9130297,10.54320284
2006,56021,322.1869776,8.221163825
2006,6101,484.5646747,16.62418031
2006,31007,364.3770572,9.326710733
2006,6057,1553.864336,11.32160026
2006,49035,672.8427416,9.947652767
2006,19085,780.2363521,10.68128001
2006,32019,201.9822408,10.48672109
2006,6097,1258.820292,14.60998789
2006,32029,317.8568424,10.26907133
2006,49009,376.1387154,5.730962553
2006,31141,735.5599074,10.7968361
2006,31037,683.3336235,10.75165939
2006,31053,753.9076189,10.88407291
2006,6061,1351.762432,11.91440402
2006,6113,531.6446581,16.44819433
2006,31177,808.925968,11.03567531
2006,32033,288.1498608,7.642886935
2006,8081,375.0517486,7.036430912
2006,6055,926.5509532,15.30446133
2006,31033,368.1886101,9.639038111
2006,31105,354.0419437,8.862637156
2006,49013,487.7609042,5.717038303
2006,49047,324.1170017,8.415618667
2006,49051,700.9267183,5.143467815
2006,35001,406.5429934,12.46978651
2006,4012,87.48823165,21.94021102
2006,35019,437.9830929,13.8972893
2006,4007,351.0667866,15.38852495
2006,6073,272.9131622,17.49697218
2006,35061,352.4719335,13.43908078
2006,35057,477.8510718,11.40053177
2006,35003,438.7055579,9.591089878
2006,4013,141.8061562,21.80173209
2006,35009,395.6336313,14.71294547
2006,6025,18.1192081,23.39299009
2006,35053,405.6516097,12.87148921
2006,35011,337.0630954,15.07495715
2006,4027,67.69648479,22.64046923
2006,35041,402.1404152,15.29231419
2006,35027,502.7966421,13.07962376
2006,4011,491.5400397,13.94915724
2006,4021,254.3360873,20.75005414
2006,4009,356.2122141,16.24572715
2006,35005,401.2795667,15.80941803
2006,35051,411.1271295,14.66933974
2006,48079,506.7734547,15.77237577
2006,35017,496.5720875,13.78120791
2006,35035,534.0145051,15.00901784
2006,35025,422.4684006,16.83045741
2006,4019,252.464577,20.27137478
2006,35023,325.2164001,15.76996664
2006,35013,391.9589728,16.99768342
2006,4003,330.4920277,16.61549744
2006,35015,387.2649924,17.32852623
2006,35029,386.1114094,16.47630281
2006,31057,463.2295142,11.50383364
2006,31087,555.4975008,11.6787472
2006,51059,1203.486839,13.9552003
2006,31145,599.1565176,11.54406694
2006,11001,1191.429088,14.60756432
2006,31065,684.7201884,11.77627882
2006,31083,691.6698872,11.83976699
2006,31061,664.0187489,11.61836698
2006,31181,651.2517062,11.34192471
2006,32009,146.0955534,11.21980119
2006,31129,688.6947694,11.76895125
2006,51013,1256.058329,14.38342349
2006,31169,732.07341,12.13071739
2006,31095,828.7077276,12.23275382
2006,51610,1275.969971,13.92087555
2006,51061,1112.487345,13.44567844
2006,24019,1289.199533,14.98419198
2006,51153,1173.512032,13.76791979
2006,51510,1230.387988,14.81630001
2006,51600,1282.849976,13.51616669
2006,29087,850.9649349,12.50229114
2006,31133,828.3231858,12.14345392
2006,31147,825.6074734,12.37501351
2006,6085,584.2166825,15.32904778
2006,49019,363.691547,10.7290929
2006,24045,1229.546249,14.64486912
2006,6043,947.7817688,13.27966615
2006,51685,1245.569946,13.8026247
2006,51683,1145.16333,13.77759711
2006,20023,503.296704,11.53195947
2006,24017,1234.476782,14.3703289
2006,32017,235.1714127,12.43219666
2006,20153,575.3247747,11.75016998
2006,8031,355.9562492,11.12154174
2006,20039,608.2845468,11.69001166
2006,6087,1013.186533,14.19705493
2006,49041,486.0807819,7.222705115
2006,20137,677.7793007,12.22874539
2006,6047,344.1264223,16.79112402
2006,8005,441.9814649,10.27596915
2006,20147,703.8572075,12.33256518
2006,8077,471.847066,8.769173072
2006,20183,694.625945,12.16772031
2006,20089,681.4360395,12.19025216
2006,20157,764.8634149,12.83055755
2006,51047,1107.781596,13.72473211
2006,20201,787.6841973,12.9575154
2006,20117,757.030715,12.62454865
2006,20043,837.5324597,13.01791598
2006,20013,776.0485569,12.78653939
2006,20131,766.3650909,12.44783919
2006,6039,769.0100307,13.70893589
2006,24039,1208.30266,14.88875938
2006,8035,572.5063068,9.025103888
2006,49001,379.9743005,9.500271191
2006,6019,679.0248404,13.06371643
2006,6069,457.0149277,14.79659931
2006,49031,471.7641936,6.893261777
2006,6053,571.1032092,14.67527568
2006,6027,154.443425,15.39241787
2006,51133,1410.004738,15.07420713
2006,49055,314.678602,10.39296222
2006,49021,382.2610567,9.384241018
2006,51097,1288.438485,15.29429533
2006,49037,294.3815368,11.97382568
2006,8085,475.7938757,8.88043608
2006,49017,384.7997143,9.321586846
2006,51073,1511.750751,15.49242411
2006,51115,1548.553131,15.24420309
2006,51127,1316.247896,15.52328398
2006,51095,1472.096802,15.88727165
2006,51041,1305.404121,14.91686459
2006,51036,1363.547647,15.86210055
2006,49053,344.3431166,13.412093
2006,6107,636.7396169,12.4504299
2006,51199,1510.182352,16.07606613
2006,51023,1123.682556,13.1242773
2006,51830,1485.526025,16.12684994
2006,8113,568.3030718,7.33808335
2006,51007,1287.454609,14.30000744
2006,6031,264.0298642,17.27491293
2006,51700,1488.360006,16.41099294
2006,51149,1385.146497,15.85429797
2006,51670,1416.51001,16.53954124
2006,51181,1522.345114,15.89569543
2006,51019,1092.915817,13.43693519
2006,51570,1386.900024,15.37162495
2006,51045,1164.671959,12.05164459
2006,49025,329.0657193,11.56397263
2006,51730,1304.859985,15.41159693
2006,51053,1310.595705,15.16555411
2006,8033,610.3278402,6.976236884
2006,51183,1397.604285,15.53081384
2006,6079,487.8977835,15.10695946
2006,32003,119.9619867,17.9354724
2006,51071,1093.264903,11.31506212
2006,51161,1122.786163,13.00276067
2006,51770,1057.009984,14.19565473
2006,51775,1044.765015,14.09560394
2006,51121,998.6939035,12.28874931
2006,4015,194.3211966,16.95565338
2006,8083,418.3259062,9.69638918
2006,51067,1129.540947,13.46086123
2006,6029,219.8667345,16.32918524
2006,8067,608.9130698,7.153274088
2006,51155,952.8831095,11.96086386
2006,51063,1104.051108,11.86456945
2006,51750,878.4833374,12.20777734
2006,4005,294.8118641,11.79422242
2006,8071,518.3425111,11.03689293
2006,51197,973.4989819,11.54846259
2006,8023,437.3935398,5.670118166
2006,8007,709.5001443,6.78760376
2006,51035,1130.181644,12.0442751
2006,4017,254.5438846,11.82563774
2006,51141,1272.645323,13.58973786
2006,8021,626.195266,5.003072661
2006,8009,522.4259642,12.66760332
2006,4001,291.300379,10.83983387
2006,6071,96.43041282,18.896706
2006,51077,1140.124181,11.10685882
2006,35045,245.2765177,11.18594928
2006,51640,1013.726664,11.61954149
2006,37171,1104.869304,14.07649032
2006,35039,458.3345518,8.102094825
2006,37005,1234.610305,11.4571826
2006,35055,506.8373684,6.668720102
2006,35007,483.7570329,8.951301888
2006,35059,506.7680596,11.69599244
2006,6111,573.6071477,14.80351821
2006,40025,492.7850957,13.37281195
2006,4025,274.9868773,15.5208248
2006,35043,398.2176239,10.38915012
2006,35031,299.0816345,9.512943659
2006,35033,547.7585524,9.168086429
2006,35021,472.4900923,13.04579649
2006,35049,405.5555002,10.54002056
2006,35028,497.8893776,9.991419196
2006,35047,465.378257,12.39043138
2006,48205,478.8282727,13.7611475
2006,6065,112.6055006,20.04579502
2006,6059,265.8441074,18.41360901
2006,35037,430.8602626,14.78952707
2006,35006,365.2477808,9.68129486
2006,48359,484.9210973,14.54646254
2006,4023,429.4946367,16.66020208
2006,48141,384.2939218,17.98316043
2006,48229,330.8228056,16.92512826
2006,48109,336.5086267,17.30228608
2006,48389,292.4838484,19.04614671
2006,48301,335.4374775,19.22433857
2006,48481,1064.841655,21.07604723
2006,48039,1298.000588,21.43540457
2006,48239,1066.509921,21.64165204
2006,48321,1353.727942,21.50557074
2006,48175,738.2052457,22.04886679
2006,48057,1246.089221,22.30938471
2006,48391,872.2424974,22.25079347
2006,12027,1057.437402,22.39885765
2006,48007,1046.862664,22.75910356
2006,12115,1166.407474,22.74765348
2006,48409,637.3031216,22.81845835
2006,12015,1190.284789,23.00512894
2006,12071,1281.226434,23.65693195
2006,42017,1404.544315,12.30800698
2006,34021,1347.795957,12.79350592
2006,42091,1390.839225,12.77451409
2006,34005,1325.552498,13.25749526
2006,42101,1379.096386,14.14907018
2006,42029,1263.872702,12.37860146
2006,42045,1317.346326,13.79292498
2006,34007,1342.106759,13.82459798
2006,34015,1310.105094,14.00927878
2006,8123,271.7463391,9.627992512
2006,8013,537.4912397,7.668686298
2006,8014,325.8750051,11.38240258
2006,8001,344.2406813,10.55741872
2006,8059,496.1385964,8.119087353
2007,53073,2162.805296,6.466572255
2007,23003,1110.090585,3.531441625
2007,27077,644.185029,3.69847412
2007,23021,1250.731917,3.780190413
2007,23025,1224.813914,3.584634655
2007,27135,609.9858923,3.76033504
2007,27071,662.360734,3.687807137
2007,27137,769.0978036,3.589146403
2007,27007,644.2817854,4.199277648
2007,26083,675.5377952,4.936953046
2007,27031,871.2314909,2.953937944
2007,27075,862.0152921,3.486436175
2007,27113,656.7169393,4.080742514
2007,23007,1345.909049,3.614255171
2007,27029,757.787112,4.448093368
2007,27125,663.9954649,4.380512099
2007,27061,724.9038153,4.316556847
2007,23017,1278.861361,4.907688608
2007,33007,1375.4488,3.446965438
2007,27087,735.8207077,5.000483999
2007,26061,765.0442098,5.562894975
2007,27021,691.5321745,5.125022051
2007,27057,689.5660462,4.896419027
2007,23011,1184.859633,6.601708579
2007,50009,1348.079493,3.894268879
2007,26131,871.5613319,5.469580822
2007,26013,823.8016462,4.71168723
2007,50019,1338.695166,4.44101882
2007,27005,732.353493,5.154198174
2007,26103,702.3143333,5.17107638
2007,26003,886.4409813,5.849504111
2007,55007,779.7436387,5.4274792
2007,27001,731.4864964,5.173274014
2007,50011,1230.695269,6.227161071
2007,23001,1182.700548,6.733160167
2007,23015,1285.097934,7.087265787
2007,50013,1083.720862,7.228970242
2007,50005,1241.58037,4.681714861
2007,36019,1095.371056,6.340978374
2007,26053,835.0070446,4.938486447
2007,26153,886.5424189,6.075590508
2007,50015,1352.55012,5.066727738
2007,55031,763.9048513,5.394377272
2007,27035,751.0755376,5.625988764
2007,27017,750.8546549,4.937379354
2007,27159,614.8325012,5.224288754
2007,36033,1157.262376,5.227417255
2007,55003,769.355407,5.231564935
2007,23023,1218.015115,6.939181466
2007,27111,646.7358227,5.41838766
2007,55051,771.7011795,4.933706182
2007,36089,1099.365947,6.178275649
2007,50007,1124.321569,6.562962929
2007,26071,649.220491,4.615999066
2007,33003,1272.02236,5.865145449
2007,33009,1259.957673,5.221059135
2007,50023,1249.873523,5.348935946
2007,23005,1213.306483,7.049480144
2007,26043,605.183286,5.556240449
2007,26041,786.0916111,6.175282436
2007,27115,786.6478555,5.537403093
2007,36031,1120.71649,5.448688751
2007,55125,680.5659437,4.961699764
2007,27153,734.1657152,5.819957586
2007,27097,690.3946008,6.083015411
2007,50017,1160.483189,5.260369247
2007,27095,713.7512287,5.837002909
2007,50001,1108.770821,6.420176622
2007,26109,658.6268657,6.479426363
2007,55041,694.0538961,5.237793553
2007,26047,747.3961724,7.005427484
2007,26031,744.0677719,7.025437671
2007,55113,762.2574003,5.583097435
2007,55129,797.6561293,6.169048967
2007,55013,794.4788295,6.398528399
2007,55037,632.3954885,5.365992889
2007,23031,1295.699835,7.406714014
2007,27065,779.2723355,5.790281926
2007,26141,687.2606566,7.243939525
2007,55099,740.3213812,5.346791281
2007,27041,628.922583,6.065144773
2007,27051,656.9940605,6.224617168
2007,55085,695.0520297,5.239718797
2007,33001,1127.958991,7.000544844
2007,55075,624.9189449,6.453748621
2007,50027,1162.496813,6.119550331
2007,36045,1052.230001,7.111652683
2007,33017,1261.598804,7.890625028
2007,36041,1292.379838,4.809062023
2007,50021,1238.985616,6.255415929
2007,27009,649.287876,6.481080785
2007,33013,1222.27818,7.346601743
2007,26029,744.1459961,7.954091644
2007,36049,1273.315147,5.739810701
2007,26007,728.8305954,7.023103558
2007,27145,708.1092312,6.794451775
2007,55095,807.7345435,6.645784273
2007,27025,737.684166,6.999652803
2007,27121,683.050538,6.638330122
2007,27059,711.9526149,6.83942163
2007,27149,699.0783341,6.355868053
2007,36043,1300.937606,5.730778205
2007,26119,693.2424982,6.560667623
2007,55107,814.3572613,5.927123932
2007,36115,1194.410387,7.400227915
2007,33019,1195.514267,6.91639141
2007,36113,1182.685727,6.071698639
2007,55069,733.6452111,5.531270946
2007,55005,752.315533,6.24313584
2007,26137,782.7720207,6.605612146
2007,55067,659.4420228,5.541177568
2007,26009,732.1926773,7.49786291
2007,26089,622.8360295,8.515927637
2007,55029,554.3746074,7.339418058
2007,33015,1196.913155,8.515053044
2007,55083,611.101452,6.81630352
2007,27141,710.7328784,6.928367576
2007,55119,769.5874714,5.752872834
2007,26001,734.5604328,6.922895631
2007,27003,802.5819762,7.655222728
2007,27171,783.0936507,7.173196388
2007,27067,704.0721476,7.055045689
2007,27151,663.4177026,6.723388652
2007,33011,1188.936927,8.13407705
2007,26135,728.8160255,6.643024179
2007,55017,796.2761416,6.603475565
2007,26039,705.6129144,6.50397788
2007,50025,1322.807627,6.259321605
2007,33005,1202.385545,7.560655434
2007,27163,831.8476072,7.806324516
2007,27093,686.3614311,7.034179653
2007,50003,1479.90465,5.891966021
2007,55078,616.0859985,6.428481245
2007,26079,732.4687087,6.815172508
2007,26055,631.7803791,8.148726463
2007,55073,728.3227192,6.458885004
2007,55033,897.572876,7.12456864
2007,27053,804.7508095,7.855681838
2007,36065,1385.407195,7.14044257
2007,55109,836.4864717,6.846939336
2007,36091,1245.692939,7.73121562
2007,36075,1329.724604,7.725383325
2007,55115,657.8263997,6.702792759
2007,26019,621.5929292,8.451931016
2007,27123,828.6070007,8.470418882
2007,27023,707.0107098,7.242320591
2007,55019,834.5472943,6.483724447
2007,26069,741.9598054,7.393768824
2007,36035,1311.278445,6.600675477
2007,26129,750.2550499,6.819443992
2007,56019,440.3228051,7.111869978
2007,26143,738.5962033,6.697347575
2007,27019,748.210581,7.386503607
2007,27085,705.272466,7.039742006
2007,26113,715.4800935,6.938865781
2007,55035,777.1528398,7.007185066
2007,55061,634.7682279,7.468054395
2007,26165,715.3746504,7.472034083
2007,25027,1131.949661,8.486747761
2007,27037,823.4906006,7.830737925
2007,55009,651.7972499,7.767752695
2007,55093,870.1895426,7.518473967
2007,36083,1266.44638,8.10395555
2007,26101,724.113939,8.494731365
2007,27129,700.673891,7.115315603
2007,55135,722.0818844,7.333872256
2007,25011,1282.637963,7.532842923
2007,55097,764.9070146,7.150365435
2007,36011,1048.987985,8.448121777
2007,27139,758.8894531,7.558269691
2007,55141,847.9750693,7.250328648
2007,55087,693.0039302,7.763106102
2007,36057,1225.570442,7.922318571
2007,36093,1202.399997,8.124868285
2007,56043,318.9473485,7.656656721
2007,25003,1282.506806,7.234244045
2007,55091,934.224795,7.661164045
2007,27049,934.2746559,7.535803456
2007,36117,962.1536544,9.348180586
2007,56013,354.0350065,5.784823537
2007,36067,1188.888619,8.142252141
2007,26011,731.5639974,7.907668773
2007,27143,787.1262081,7.232797055
2007,36053,1264.716473,7.352492855
2007,26063,804.9547858,8.166764764
2007,27127,833.7833985,7.532862156
2007,56017,349.1914199,7.046160125
2007,55053,923.0412255,6.995670333
2007,26051,747.6901188,7.97481055
2007,36001,1166.314595,8.138381711
2007,55121,952.9629436,7.568759996
2007,55011,968.2053397,7.95766696
2007,26035,810.5754178,7.354314213
2007,27083,756.6310158,7.621006504
2007,26133,792.0835204,7.21647631
2007,36095,1236.848503,7.191346655
2007,36077,1312.24994,7.0818626
2007,36055,862.1944357,9.347112705
2007,55071,688.2220001,7.847194142
2007,36073,857.7615,9.31685559
2007,25015,1211.760743,8.160416623
2007,26085,823.1939583,7.934974319
2007,27131,851.9220248,7.420332928
2007,27079,845.7602185,7.458578412
2007,26105,852.1612521,8.656202186
2007,36063,788.7697733,9.370135416
2007,26017,761.6286686,8.822633324
2007,27157,1064.531389,7.583773978
2007,27015,838.8692917,7.57676009
2007,55015,689.2526215,8.012618886
2007,36021,1186.091138,8.729597668
2007,27103,805.8956881,7.541136566
2007,55139,743.5400016,8.022082031
2007,36099,854.4589109,9.238718107
2007,55137,811.1499023,7.685892951
2007,25013,1220.569997,8.831251932
2007,55001,867.5859991,7.764972463
2007,36069,885.0756707,8.734905082
2007,55057,909.1994301,7.775459359
2007,36017,1186.970137,7.328302006
2007,26151,733.4491209,8.240197868
2007,36037,953.5706773,8.920515419
2007,36039,1425.912109,7.552910547
2007,26111,760.2736206,8.847557294
2007,36023,1221.179416,7.279119587
2007,26157,747.0019105,8.482344368
2007,26073,735.1962496,8.172099402
2007,9015,1094.741972,9.298541202
2007,55081,1019.092989,7.591561917
2007,27013,883.8600843,7.92735995
2007,26107,778.6014786,7.686866457
2007,36051,836.4189798,8.415346411
2007,36029,1043.738802,8.665174881
2007,27169,1168.66125,7.762176673
2007,36025,1337.257628,6.68495763
2007,27109,1116.707132,7.234207568
2007,27039,1047.735701,7.21463369
2007,9013,1081.294187,9.215300785
2007,27147,1022.696097,7.418644562
2007,26123,799.6345446,8.206203598
2007,27161,960.8218045,7.488740762
2007,27033,862.8354784,7.626137655
2007,27101,813.1456212,7.432137306
2007,26127,830.9036235,8.581109519
2007,55047,847.7030009,7.826952084
2007,55063,1062.922498,8.263006788
2007,9003,1163.435178,10.05340009
2007,55077,855.6260521,7.954222604
2007,55039,772.1226013,7.983896694
2007,55117,740.7293902,8.096834892
2007,36123,749.6040285,8.598078176
2007,44001,1163.853745,10.99166143
2007,27165,814.3916643,7.746351249
2007,36109,1010.612962,7.893910193
2007,26145,793.3275913,9.022338561
2007,44003,1199.584822,10.19668826
2007,36121,1017.229794,7.425162437
2007,9005,1238.566626,8.661946705
2007,44005,1108.40368,10.63099786
2007,36111,1409.629368,8.610338791
2007,25007,1069.629999,10.40586104
2007,25019,1037.007492,10.06094456
2007,56025,368.1198865,7.323355561
2007,36027,1246.524157,9.314176541
2007,44009,1149.38181,10.04144536
2007,26057,780.467592,8.787747657
2007,36097,917.388884,7.791447783
2007,36007,1114.350579,7.838171872
2007,26087,749.5355062,8.724141497
2007,36101,874.3312755,7.519995674
2007,26117,750.2938222,8.567050174
2007,27055,1204.03934,8.023751385
2007,36107,1057.091302,7.822510839
2007,27045,1116.336685,7.248698859
2007,9011,1192.784,10.00856006
2007,27099,1014.74297,6.961002968
2007,27047,1007.788257,7.339294971
2007,56009,337.7386404,7.923487872
2007,27043,985.6679663,7.830079629
2007,26147,779.6696562,8.902120681
2007,27091,818.5005819,7.969830251
2007,55123,1242.923177,7.973611724
2007,27063,896.1990182,7.794962819
2007,55027,934.367081,8.068141312
2007,27105,830.5362816,7.508913545
2007,26121,825.3321002,9.149551258
2007,55021,936.4995341,8.266450789
2007,26049,812.8442029,8.961949313
2007,55089,962.2485352,8.480744827
2007,55111,1090.54669,8.262564124
2007,9007,1203.115998,10.20393791
2007,55131,961.7154394,7.886739972
2007,36003,1001.973687,7.329259782
2007,36105,1326.692173,7.799932304
2007,36015,944.6082222,7.858915267
2007,26081,789.075661,9.21595398
2007,36009,1117.664752,7.22601309
2007,9009,1250.272455,10.30102776
2007,39055,1276.919203,9.248687139
2007,19079,1133.947995,8.90056804
2007,34039,1455.488336,11.99500709
2007,19025,1037.878408,8.813814846
2007,19161,1041.444219,9.002020804
2007,42119,993.8767382,9.531429343
2007,19093,1052.637572,9.118449402
2007,34035,1339.227267,11.27942328
2007,26023,1076.941315,9.541931572
2007,36085,1324.606662,12.75199074
2007,34019,1351.317041,10.91587971
2007,42031,1191.182159,8.724106041
2007,26149,1108.889089,9.92671486
2007,19097,972.4663999,9.027020257
2007,42065,1227.020091,8.618485464
2007,42085,1191.413084,9.487929095
2007,42027,950.9873886,9.089613889
2007,42107,1193.957256,9.585718055
2007,26027,1132.441945,10.21303898
2007,42033,1089.570054,8.824822263
2007,34023,1345.985786,12.08135734
2007,31003,1036.194722,9.310476601
2007,31139,1034.099464,9.360284016
2007,39035,1111.388533,10.71692833
2007,39155,1089.287503,9.646495333
2007,42077,1302.486663,10.71285786
2007,17031,1025.7245,10.68834423
2007,19105,1042.146367,8.738507637
2007,17089,1085.743412,9.676774886
2007,17141,989.4495839,9.488140339
2007,19113,1064.950829,9.198338824
2007,34025,1214.02173,12.1759969
2007,13085,1027.740586,15.38743743
2007,45085,959.6305738,18.10276672
2007,28009,1110.88421,16.61316015
2007,28093,1046.651978,16.76392663
2007,40055,738.6078015,15.65236721
2007,5117,1285.230921,17.18754969
2007,1033,976.7896715,16.7981419
2007,40075,1070.720972,15.83682185
2007,5105,1169.274103,16.62412712
2007,28033,937.3543065,17.55360124
2007,13129,718.7956938,16.35104159
2007,13139,855.8578288,15.99281105
2007,13011,931.1022181,16.21731331
2007,13227,889.409692,15.61829928
2007,5085,1210.519582,17.21388472
2007,45063,926.0060187,17.76337654
2007,5127,1250.413987,15.94203107
2007,1079,868.1834954,16.87265213
2007,5095,1226.955978,17.21028302
2007,40057,756.607724,15.68403004
2007,13115,765.7783783,16.55262201
2007,13055,861.981001,15.89225668
2007,5119,1208.375188,17.14734762
2007,40077,1346.803709,16.28687977
2007,45081,861.2829428,17.36205811
2007,45027,984.4159431,18.29668743
2007,13105,947.1669229,16.25245916
2007,5077,1063.483004,17.3332884
2007,1103,878.9328405,16.83523913
2007,1095,853.7887406,16.76504863
2007,45089,955.3330008,18.17663658
2007,45053,972.9802045,19.2369708
2007,13319,1099.544305,18.21149612
2007,45013,910.6998099,19.598706
2007,48037,1314.471338,17.90141698
2007,5017,1142.46739,18.42442973
2007,13107,1019.789893,18.84251449
2007,28151,1133.403156,18.60650769
2007,5091,1286.734073,17.79868443
2007,13167,1127.414149,18.22980188
2007,1017,903.5588708,16.99235168
2007,13021,1012.86968,18.17116266
2007,48501,611.746546,15.12634843
2007,1007,760.0565612,17.97971641
2007,13293,966.8372121,17.70572662
2007,13289,1077.956668,18.3176289
2007,1123,828.5656171,17.44499633
2007,48445,601.2844609,15.37136699
2007,48305,591.5701653,15.57650067
2007,28103,951.0133293,18.02426519
2007,13103,983.1898628,19.26026663
2007,48169,699.3220022,16.15198656
2007,13031,933.9696092,19.20761249
2007,1037,804.1991882,17.68802417
2007,28159,996.3040018,17.93378765
2007,48263,807.4058339,16.2015233
2007,5073,1341.520669,17.63178775
2007,48119,1249.574246,17.87964673
2007,48237,996.0550351,17.22314948
2007,13079,1092.620166,18.00535525
2007,5027,1415.255576,17.60710661
2007,48433,735.0716144,16.70624007
2007,28051,1010.299126,17.97949885
2007,22043,1200.381851,19.28331422
2007,48347,1308.449099,18.85285948
2007,28001,1177.096536,19.0192274
2007,1069,1146.396002,19.95366911
2007,22029,1230.956569,19.34529533
2007,13201,969.6265839,20.07473164
2007,48461,600.5468183,17.67068153
2007,48293,1437.591419,18.83336474
2007,48451,807.0779004,17.33140241
2007,48383,647.2077967,16.8591059
2007,13027,1037.906875,19.95981345
2007,13185,1070.65116,19.9730518
2007,28037,1287.974591,18.97068127
2007,48333,1309.292113,17.90033053
2007,13275,947.41038,20.1470032
2007,12089,1097.788492,20.5355416
2007,13131,915.6466648,20.13640219
2007,1061,1384.602935,19.40687747
2007,28041,1199.607366,19.09781862
2007,48099,1223.387639,18.7038619
2007,13087,898.3815511,20.37940618
2007,48405,1286.0075,19.03168337
2007,28111,1200.119329,19.21167308
2007,48095,908.4113056,17.62069231
2007,48235,688.8432888,16.88395866
2007,28035,1318.915358,19.2467349
2007,1053,1549.383782,19.15590544
2007,13253,965.4991222,20.64296201
2007,13101,1041.719451,20.06331981
2007,28073,1354.927879,19.21099813
2007,48289,1226.662123,19.0258964
2007,28091,1311.341318,19.25781908
2007,31101,730.1189798,9.965330358
2007,49049,435.7121809,9.138796215
2007,19155,1131.699713,10.44824414
2007,8107,714.8472971,4.984619492
2007,32510,229.9923069,9.166538404
2007,10003,1155.41566,12.95464724
2007,6017,717.0971729,12.17178253
2007,8057,728.6139565,3.113959737
2007,31155,1007.629009,10.40256906
